OrderID,Region,Category,Product,OrderDate,Revenue,Cost,Profit,Quantity
ORD00289,South,Accessories,Phone,2025-12-06,2700.59,1877.8399803530353,822.7500196469648,4
ORD00290,West,Clothing,Watch,2025-08-30,793.21,537.057919527571,256.152080472429,2
ORD00291,North,Clothing,Watch,2025-11-24,4028.01,2744.994447951659,1283.0155520483413,3
ORD00292,South,Accessories,T-Shirt,2025-04-16,3495.15,1807.4384251603574,1687.7115748396427,3
ORD00293,South,Electronics,T-Shirt,2025-09-09,2888.73,2227.3099931729125,661.4200068270875,3
ORD00294,South,Electronics,Watch,2025-01-01,1824.32,1570.4998190641963,253.8201809358036,3
ORD00295,West,Electronics,Headphones,2025-12-22,820.37,459.53928619729,360.83071380271,4
ORD00296,South,Clothing,Watch,2025-08-29,3870.41,2319.6940740451932,1550.7159259548066,5
ORD00297,West,Electronics,Desk,2025-08-01,2738.97,1804.5170651223627,934.4529348776371,4
ORD00298,West,Electronics,Chair,2025-09-08,1309.21,855.9202486025877,453.2897513974124,5
ORD00299,North,Furniture,Chair,2025-05-30,4994.06,2543.277649369486,2450.7823506305144,2
ORD00300,East,Accessories,Desk,2025-05-31,2603.89,1707.1143177482807,896.7756822517192,5
ORD00301,East,Accessories,Headphones,2025-01-17,712.46,638.3091035914495,74.15089640855058,5
ORD00302,West,Clothing,Chair,2025-07-16,2479.14,1905.348809070217,573.7911909297829,3
ORD00303,East,Furniture,T-Shirt,2025-04-06,2466.37,2072.5259846246486,393.8440153753513,3
ORD00304,North,Accessories,Watch,2025-12-07,4377.5,3627.219608536383,750.280391463617,2
ORD00305,West,Furniture,T-Shirt,2025-10-30,2354.61,2004.024443593899,350.5855564061012,4
ORD00306,North,Furniture,Desk,2025-06-07,3699.25,3314.501269107702,384.7487308922982,2
ORD00307,North,Electronics,Chair,2025-08-01,2743.57,2001.3936767076987,742.1763232923015,3
ORD00308,North,Accessories,Headphones,2025-12-12,1370.48,1102.7399552462468,267.7400447537532,2
ORD00309,West,Electronics,Chair,2025-11-10,717.12,553.5155948107737,163.60440518922633,1
ORD00310,East,Accessories,Watch,2025-11-18,2845.78,1725.7111506170756,1120.0688493829246,5
ORD00311,East,Clothing,Watch,2025-08-02,4291.77,2498.9577550159343,1792.8122449840662,1
ORD00312,North,Electronics,Desk,2025-01-06,4476.64,3543.184271406924,933.4557285930764,5
ORD00313,East,Clothing,T-Shirt,2025-10-24,2991.71,2400.5546755753217,591.1553244246784,5
ORD00314,East,Electronics,Chair,2025-10-27,4810.3,2729.1571080904673,2081.142891909533,3
ORD00315,West,Electronics,Phone,2025-06-21,2614.8,2207.9449912510154,406.8550087489848,3
ORD00316,West,Accessories,Laptop,2025-06-14,2770.11,2158.7921271160853,611.3178728839148,5
ORD00317,East,Clothing,T-Shirt,2025-11-19,1307.05,818.1974860589669,488.85251394103307,5
ORD00318,West,Accessories,T-Shirt,2025-09-07,1241.9,787.8571819522981,454.042818047702,2
ORD00319,West,Clothing,Headphones,2025-06-04,2234.89,1570.3518829539753,664.5381170460246,3
ORD00320,West,Electronics,Shoes,2025-08-14,551.78,455.6614721865346,96.11852781346539,2
ORD00321,East,Accessories,Shoes,2025-10-24,3587.24,3042.3155033852413,544.9244966147585,2
ORD00322,East,Furniture,Phone,2025-07-23,1020.39,714.4742448740332,305.9157551259668,5
ORD00323,West,Accessories,Watch,2025-02-24,4634.51,2349.5114862391647,2284.9985137608355,1
ORD00324,North,Clothing,Desk,2025-11-30,902.31,781.9614432511162,120.34855674888377,3
ORD00325,East,Clothing,Shoes,2025-06-08,1229.31,634.0339252387087,595.2760747612913,1
ORD00326,South,Accessories,Phone,2025-06-11,4727.94,2535.812192705352,2192.1278072946475,3
ORD00327,North,Accessories,Watch,2025-10-04,2405.9,2042.83558891435,363.06441108565014,2
ORD00328,East,Accessories,Watch,2025-02-24,2616.09,2054.957862284313,561.1321377156873,3
ORD00329,East,Furniture,Headphones,2025-01-07,712.28,422.35358038364876,289.9264196163512,1
ORD00330,South,Furniture,Headphones,2025-09-10,2133.63,1488.2742085816976,645.3557914183025,5
ORD00331,North,Clothing,Headphones,2025-07-14,1568.99,1104.4162237799549,464.57377622004515,1
ORD00332,North,Furniture,Shoes,2025-05-04,2730.19,2149.379546169773,580.8104538302268,1
ORD00333,South,Clothing,Laptop,2025-04-04,2684.47,1843.7385186548959,840.7314813451039,5
ORD00334,North,Electronics,Chair,2025-05-28,3855.36,2387.1823627877884,1468.1776372122117,3
ORD00335,North,Accessories,Shoes,2025-02-04,582.12,373.63534808170334,208.48465191829666,4
ORD00336,South,Furniture,Shoes,2025-08-02,1866.48,1463.394782468218,403.08521753178206,4
ORD00337,East,Clothing,Watch,2025-09-16,615.0,544.0991353217702,70.90086467822982,4
ORD00338,West,Accessories,Phone,2025-02-23,3728.59,2430.210151421045,1298.3798485789553,3
ORD00339,West,Electronics,Laptop,2025-03-31,4977.32,2873.5521087557,2103.7678912443,3
ORD00340,North,Clothing,T-Shirt,2025-05-17,2774.76,2458.915799971952,315.84420002804836,1
ORD00341,West,Electronics,Watch,2025-05-06,1951.04,1490.6171044072287,460.4228955927713,3
ORD00342,East,Clothing,T-Shirt,2025-11-05,4802.36,3243.514205186164,1558.8457948138357,3
ORD00343,East,Electronics,Chair,2025-05-28,1708.22,1076.4372110090526,631.7827889909474,3
ORD00344,West,Electronics,Chair,2025-06-06,4658.38,3775.072311164214,883.3076888357859,1
ORD00345,South,Furniture,Shoes,2025-04-30,3830.72,1948.9661807909551,1881.7538192090447,3
ORD00346,East,Furniture,T-Shirt,2025-04-13,2228.19,1552.704139558163,675.4858604418371,3
ORD00347,South,Accessories,Headphones,2025-09-27,1916.25,1215.4178777412158,700.8321222587842,3
ORD00348,North,Clothing,Chair,2025-09-08,3432.82,2256.1391260245937,1176.6808739754065,3
ORD00349,East,Clothing,Headphones,2025-01-11,1997.5,1566.0770239206583,431.42297607934165,3
ORD00350,South,Accessories,Shoes,2025-01-24,4871.69,2506.4017251338264,2365.288274866173,3
ORD00351,North,Electronics,Phone,2025-03-07,4593.3,2971.5306041411313,1621.7693958588688,4
ORD00352,East,Clothing,Phone,2025-03-15,1979.61,1401.4968612141759,578.113138785824,3
ORD00353,South,Furniture,Chair,2025-03-30,517.22,444.8005328367116,72.4194671632884,4
ORD00354,South,Electronics,T-Shirt,2025-12-11,2663.98,1779.112329777866,884.8676702221339,2
ORD00355,North,Accessories,Headphones,2025-09-30,2751.29,1504.1755895215845,1247.1144104784155,3
ORD00356,East,Accessories,T-Shirt,2025-11-28,2677.39,2039.573090058926,637.8169099410738,4
ORD00357,East,Furniture,Laptop,2025-07-24,1417.81,761.0671731411919,656.742826858808,3
ORD00358,North,Electronics,Phone,2025-09-22,1722.65,954.8368616508858,767.8131383491143,4
ORD00359,East,Electronics,Shoes,2025-08-05,1592.72,928.4344438399062,664.2855561600938,2
ORD00360,South,Accessories,Chair,2025-09-21,4099.95,2413.32044979049,1686.62955020951,3
ORD00361,West,Furniture,Headphones,2025-02-20,3460.12,1860.651449820281,1599.468550179719,1
ORD00362,South,Electronics,Phone,2025-10-14,3996.36,3570.4940119501593,425.8659880498408,5
ORD00363,East,Accessories,Headphones,2025-10-03,958.6,591.3207941447291,367.2792058552709,3
ORD00364,West,Clothing,Laptop,2025-01-23,4595.9,2335.944187281657,2259.9558127183427,2
ORD00365,North,Electronics,Headphones,2025-10-24,3925.66,1983.9644693356784,1941.6955306643215,3
ORD00366,North,Furniture,Watch,2025-01-07,2339.16,1929.8139299183356,409.34607008166427,3
ORD00367,North,Accessories,T-Shirt,2025-11-30,4373.98,2644.3690273732927,1729.6109726267068,3
ORD00368,North,Clothing,Watch,2025-11-21,3359.19,2676.883736042571,682.3062639574291,4
ORD00369,South,Electronics,Desk,2025-04-15,3649.14,2984.27299414612,664.8670058538801,1
ORD00370,East,Clothing,Shoes,2025-04-01,1888.92,1358.9899798821918,529.9300201178082,5
ORD00371,South,Clothing,Chair,2025-04-28,3465.13,1756.1522242038784,1708.9777757961217,2
ORD00372,West,Furniture,Headphones,2025-02-09,2383.09,1805.372719769956,577.7172802300443,3
ORD00373,West,Electronics,Desk,2025-05-27,1778.11,1557.1235180725218,220.98648192747805,3
ORD00374,East,Clothing,Phone,2025-11-08,582.39,411.87087832695397,170.51912167304602,5
ORD00375,West,Electronics,Phone,2025-10-06,764.97,417.760683697416,347.209316302584,1
ORD00376,North,Accessories,Phone,2025-06-13,2286.14,1868.7847621655665,417.3552378344334,2
ORD00377,South,Furniture,Headphones,2025-05-09,2915.13,2498.904495686396,416.22550431360423,3
ORD00378,West,Accessories,Headphones,2025-10-26,1736.01,882.2053777166883,853.8046222833117,2
ORD00379,West,Accessories,Phone,2025-06-20,3518.04,2080.5363247953915,1437.5036752046085,4
ORD00380,South,Accessories,Chair,2025-11-04,755.53,474.0410113408573,281.48898865914265,2
ORD00381,East,Accessories,Chair,2025-06-06,813.55,556.810535686066,256.7394643139339,4
ORD00382,South,Clothing,Desk,2025-11-06,3086.03,2743.5018919159465,342.52810808405366,3
ORD00383,North,Clothing,Desk,2025-01-01,3954.44,2586.4989152644134,1367.9410847355866,2
ORD00384,West,Electronics,Headphones,2025-01-06,1707.41,1011.6752916794288,695.7347083205713,4
ORD00385,East,Furniture,Phone,2025-09-12,2727.95,1873.4075340712834,854.5424659287164,5
ORD00386,South,Electronics,Desk,2025-03-08,4962.33,2498.859988771105,2463.470011228895,5
ORD00387,North,Accessories,Phone,2025-07-29,2503.81,1259.2721404346285,1244.5378595653715,3
ORD00388,East,Clothing,Headphones,2025-03-22,1982.85,1547.910106724615,434.939893275385,5
ORD00389,West,Clothing,Watch,2025-01-22,4129.49,3647.462591487049,482.02740851295084,4
ORD00390,South,Furniture,Shoes,2025-08-23,898.48,661.2758820655419,237.20411793445817,3
ORD00391,West,Furniture,Watch,2025-03-30,4401.28,3385.1588740167367,1016.121125983263,2
ORD00392,West,Furniture,Desk,2025-05-21,1156.49,788.1175692491682,368.37243075083177,2
ORD00393,South,Furniture,Phone,2025-06-06,1646.91,851.1676934408798,795.7423065591203,4
ORD00394,South,Accessories,Laptop,2025-08-02,2265.46,1988.8416239599726,276.61837604002744,1
ORD00395,West,Furniture,Desk,2025-04-01,4616.54,3046.7708623764147,1569.7691376235853,4
ORD00396,North,Furniture,Phone,2025-11-09,3865.62,3107.908305872095,757.711694127905,4
ORD00397,East,Electronics,Laptop,2025-06-17,3606.43,2518.4198565802753,1088.0101434197245,1
ORD00398,East,Accessories,Desk,2025-06-02,4840.06,3903.2890649715805,936.7709350284199,5
ORD00399,South,Clothing,Phone,2025-07-05,986.2,797.8815365686218,188.3184634313783,3
ORD00400,North,Electronics,Watch,2025-04-26,4143.65,2212.9862519707563,1930.6637480292434,1
ORD00401,South,Electronics,Phone,2025-08-18,2176.54,1436.0018274960723,740.5381725039276,5
ORD00402,South,Clothing,Desk,2025-04-18,3405.92,2676.1781725100604,729.7418274899396,3
ORD00403,North,Accessories,T-Shirt,2025-03-22,2749.58,2235.7619667718404,513.8180332281595,2
ORD00404,West,Furniture,Phone,2025-11-25,1100.68,915.5685145791608,185.11148542083924,5
ORD00405,South,Clothing,Headphones,2025-05-07,4651.01,3345.0526730876886,1305.9573269123116,5
ORD00406,South,Clothing,T-Shirt,2025-06-03,4455.04,2807.2376356965983,1647.8023643034016,4
ORD00407,East,Clothing,Desk,2025-08-26,4844.49,3239.597198373311,1604.8928016266887,4
ORD00408,West,Electronics,Watch,2025-03-24,4166.31,3134.471356423545,1031.8386435764555,1
ORD00409,West,Clothing,T-Shirt,2025-06-27,901.83,756.1227039865804,145.70729601341964,2
ORD00410,East,Furniture,Headphones,2025-07-07,640.16,405.04166382263537,235.1183361773646,5
ORD00411,North,Accessories,Watch,2025-03-16,2551.18,2060.1461622191723,491.0338377808275,2
ORD00412,South,Electronics,Watch,2025-05-08,4514.98,2353.098038454688,2161.8819615453117,4
ORD00413,North,Clothing,Watch,2025-10-22,3758.87,2493.2369858596585,1265.6330141403414,3
ORD00414,North,Furniture,T-Shirt,2025-11-12,3292.96,2595.74050760054,697.2194923994603,4
ORD00415,West,Electronics,Phone,2025-11-04,678.28,438.58358549758594,239.69641450241403,1
ORD00416,West,Electronics,Headphones,2025-09-17,2352.45,1182.0025509856148,1170.447449014385,1
ORD00417,North,Accessories,Watch,2025-05-15,1828.84,1531.4223223636857,297.41767763631424,4
ORD00418,East,Electronics,Watch,2025-07-12,2672.08,2329.7922289759053,342.2877710240946,5
ORD00419,South,Electronics,Headphones,2025-07-08,1653.61,863.6025036416105,790.0074963583894,4
ORD00420,East,Accessories,Phone,2025-03-15,1215.07,771.0102887102298,444.0597112897701,2
ORD00421,South,Accessories,Phone,2025-03-24,3092.86,2367.7391106134824,725.1208893865178,3
ORD00422,West,Electronics,Watch,2025-02-22,632.37,412.3116667159178,220.0583332840822,1
ORD00423,South,Electronics,Shoes,2025-03-18,1526.65,1171.6833647811263,354.96663521887376,5
ORD00424,West,Electronics,Laptop,2025-10-28,1581.87,968.3367982409025,613.5332017590974,5
ORD00425,North,Accessories,Watch,2025-03-29,1364.7,754.8953620461648,609.8046379538353,3
ORD00426,East,Electronics,T-Shirt,2025-02-07,2099.12,1436.1608231203465,662.9591768796533,3
ORD00427,West,Electronics,Headphones,2025-01-14,4596.06,3526.131177431484,1069.9288225685164,3
ORD00428,South,Electronics,Laptop,2025-02-11,2440.7,1270.5947497896561,1170.1052502103437,2
ORD00429,East,Electronics,Shoes,2025-09-27,3299.92,1905.868954763489,1394.051045236511,1
ORD00430,East,Electronics,Watch,2025-09-01,2394.54,1951.4555208628956,443.0844791371044,5
ORD00431,North,Furniture,Watch,2025-04-11,4303.39,3360.8644205494506,942.5255794505497,1
ORD00432,North,Clothing,Shoes,2025-06-19,1712.05,1510.502433387628,201.54756661237207,3
ORD00433,East,Furniture,Chair,2025-05-08,1090.47,684.3782506621566,406.09174933784345,2
ORD00434,North,Clothing,T-Shirt,2025-02-18,1396.98,849.5366838278144,547.4433161721856,1
ORD00435,West,Accessories,Desk,2025-08-17,2697.98,2163.7046273003643,534.2753726996357,1
ORD00436,West,Clothing,Watch,2025-12-20,2180.17,1103.4715715993236,1076.6984284006764,2
ORD00437,South,Furniture,Phone,2025-06-09,3819.3,2108.2324080304925,1711.0675919695077,1
ORD00438,East,Furniture,Headphones,2025-04-06,1046.92,766.0771912658879,280.84280873411217,4
ORD00439,East,Accessories,T-Shirt,2025-12-18,4856.12,3339.254000176095,1516.865999823905,3
ORD00440,North,Electronics,Chair,2025-06-23,3957.31,1998.2970746238082,1959.0129253761918,1
ORD00441,North,Clothing,T-Shirt,2025-09-01,857.99,631.0441016259058,226.9458983740942,5
ORD00442,South,Furniture,Laptop,2025-03-31,4622.85,3260.9931865208328,1361.8568134791676,2
ORD00443,North,Accessories,T-Shirt,2025-11-23,2704.02,1907.4920348103549,796.5279651896451,3
ORD00444,West,Electronics,Watch,2025-10-30,3183.52,1982.4478481503152,1201.0721518496848,4
ORD00445,South,Clothing,Chair,2025-01-18,4433.55,2937.9121374939305,1495.6378625060697,1
ORD00446,South,Electronics,Headphones,2025-09-27,3277.81,2448.921435099396,828.8885649006038,1
ORD00447,South,Furniture,T-Shirt,2025-02-06,3947.85,2421.676103927734,1526.173896072266,3
ORD00448,North,Clothing,Chair,2025-05-25,4511.41,3945.771947248645,565.6380527513547,1
ORD00449,South,Electronics,Chair,2025-07-16,2397.11,2042.3473576218266,354.7626423781735,4
ORD00450,North,Electronics,Phone,2025-04-23,2086.53,1157.5178894185015,929.0121105814987,2
ORD00451,West,Furniture,Phone,2025-11-05,4769.41,3786.6602140072455,982.7497859927544,1
ORD00452,North,Accessories,T-Shirt,2025-03-14,1705.29,1442.8259008880896,262.4640991119104,1
ORD00453,East,Furniture,Laptop,2025-05-02,1895.51,989.1310365666917,906.3789634333083,3
ORD00454,East,Accessories,Desk,2025-01-12,3500.8,2406.14245519107,1094.6575448089302,2
ORD00455,West,Clothing,T-Shirt,2025-08-18,2934.81,2209.218713463348,725.5912865366518,5
ORD00456,South,Clothing,Watch,2025-12-19,838.77,642.4436236341136,196.3263763658864,3
ORD00457,East,Accessories,Laptop,2025-11-21,4658.42,3052.543097639087,1605.876902360913,3
ORD00458,North,Accessories,Laptop,2025-11-10,2408.19,1595.4933359837223,812.6966640162777,3
ORD00459,North,Clothing,Headphones,2025-02-23,4232.81,3576.758343902586,656.0516560974143,4
ORD00460,West,Accessories,Chair,2025-08-21,4066.29,3277.079088775895,789.2109112241051,3
ORD00461,West,Accessories,T-Shirt,2025-10-06,3371.76,2845.8713931104526,525.8886068895476,4
ORD00462,East,Clothing,Watch,2025-02-16,2262.43,1367.5623052303056,894.8676947696943,4
ORD00463,South,Furniture,Chair,2025-10-31,737.17,570.9268600283214,166.2431399716786,3
ORD00464,West,Furniture,Laptop,2025-05-28,4642.53,2584.335119846491,2058.1948801535086,4
ORD00465,East,Electronics,Desk,2025-11-23,1502.15,1194.7431456723828,307.40685432761734,4
ORD00466,East,Clothing,Chair,2025-10-01,2250.69,1820.9368637691598,429.75313623084025,3
ORD00467,South,Accessories,T-Shirt,2025-02-06,2958.55,2344.6779483896485,613.8720516103517,1
ORD00468,North,Clothing,Desk,2025-04-18,4563.56,3091.824561553015,1471.7354384469854,5
ORD00469,North,Electronics,T-Shirt,2025-05-14,4118.59,3435.3319602551787,683.2580397448214,3
ORD00470,North,Electronics,Desk,2025-08-19,2723.45,2199.4931362037764,523.9568637962234,3
ORD00471,North,Furniture,Chair,2025-07-01,4463.28,2457.1287666546177,2006.151233345382,3
ORD00472,East,Electronics,Shoes,2025-06-13,4378.14,2486.644679181383,1891.4953208186175,3
ORD00473,East,Accessories,Desk,2025-10-29,1407.18,1005.2626398669044,401.9173601330957,3
ORD00474,South,Accessories,Laptop,2025-07-12,4808.66,2600.2791390277653,2208.3808609722346,1
ORD00475,North,Accessories,Chair,2025-02-09,4793.2,3138.8867475466172,1654.3132524533826,1
ORD00476,North,Furniture,Phone,2025-02-10,976.86,756.2244213686912,220.63557863130882,4
ORD00477,West,Clothing,Desk,2025-09-13,1804.83,1201.7463565814853,603.0836434185146,5
ORD00478,South,Accessories,Laptop,2025-03-16,3142.2,1655.913253427214,1486.286746572786,4
ORD00479,East,Electronics,Chair,2025-08-13,1235.97,1022.2183982536128,213.75160174638722,2
ORD00480,West,Accessories,Headphones,2025-05-09,2490.08,2057.2647850056555,432.8152149943444,3
ORD00481,South,Furniture,T-Shirt,2025-09-30,1907.15,1406.0798602263203,501.0701397736798,3
ORD00482,West,Accessories,Headphones,2025-06-14,4101.7,2119.066412072897,1982.6335879271028,5
ORD00483,East,Clothing,Headphones,2025-12-06,4865.04,2531.359543320658,2333.680456679342,1
ORD00484,East,Clothing,Desk,2025-03-04,3537.31,3057.070343365856,480.239656634144,4
ORD00485,West,Furniture,Laptop,2025-12-17,869.56,502.5377795546906,367.02222044530936,4
ORD00486,West,Furniture,Laptop,2025-04-07,3873.29,3405.2386999634364,468.0513000365636,3
ORD00487,South,Accessories,Shoes,2025-08-14,1277.92,784.0590561085612,493.86094389143886,3
ORD00488,West,Furniture,Desk,2025-08-01,4310.68,3775.2976652597463,535.382334740254,3
ORD00489,South,Clothing,T-Shirt,2025-04-18,4412.64,2629.3912684199754,1783.248731580025,3
ORD00490,East,Electronics,Phone,2025-01-13,2002.67,1270.6658099228425,732.0041900771575,2
ORD00491,South,Electronics,Chair,2025-12-21,1525.83,1311.5105366044522,214.3194633955477,3
ORD00492,North,Clothing,Watch,2025-06-17,3975.25,2222.954072340339,1752.2959276596612,4
ORD00493,South,Clothing,Desk,2025-12-25,851.37,700.131748955784,151.23825104421599,4
ORD00494,East,Clothing,T-Shirt,2025-01-04,2381.85,2115.417469000376,266.43253099962385,5
ORD00495,East,Furniture,Shoes,2025-08-10,1284.0,982.6924042851907,301.3075957148093,2
ORD00496,West,Clothing,Chair,2025-09-11,4434.19,3150.832626345936,1283.3573736540634,4
ORD00497,West,Clothing,T-Shirt,2025-12-07,2674.13,2219.0574349217095,455.0725650782906,2
ORD00498,South,Clothing,Headphones,2025-01-29,4402.15,3863.6845830679504,538.4654169320493,3
ORD00499,South,Electronics,Watch,2025-01-22,2257.74,1362.4271756658693,895.3128243341305,4
ORD00500,North,Electronics,T-Shirt,2025-10-08,1429.63,1141.7361987543743,287.8938012456258,3
ORD00501,North,Accessories,Desk,2025-06-24,500.61,302.89581525625346,197.71418474374656,3
ORD00502,West,Electronics,Phone,2025-12-25,836.46,595.8329376790023,240.62706232099777,5
ORD00503,South,Furniture,Shoes,2025-12-18,4871.26,3190.997874530993,1680.262125469007,5
ORD00504,West,Clothing,Shoes,2025-12-05,4515.51,3662.9055368411914,852.6044631588088,5
ORD00505,South,Furniture,Chair,2025-10-06,1156.78,818.9510423795305,337.8289576204695,2
ORD00506,South,Accessories,Laptop,2025-01-15,1917.63,1275.8121854882727,641.8178145117274,3
ORD00507,North,Electronics,Watch,2025-11-30,1997.92,1412.9766814685172,584.9433185314829,5
ORD00508,East,Furniture,Phone,2025-11-01,1249.3,1023.9116570839167,225.38834291608327,4
ORD00509,North,Clothing,Headphones,2025-02-20,3746.81,3212.0313392494973,534.7786607505027,1
ORD00510,North,Furniture,Laptop,2025-10-06,3536.19,2517.506783873726,1018.6832161262741,1
ORD00511,West,Electronics,Headphones,2025-02-20,3673.74,2862.631470020395,811.1085299796046,3
ORD00512,West,Clothing,Desk,2025-04-18,3863.01,3469.6401510144156,393.36984898558467,3
ORD00513,West,Electronics,Shoes,2025-04-24,3839.81,3108.9521202964584,730.8578797035416,1
ORD00514,North,Furniture,Phone,2025-05-28,4243.67,3251.5757007115517,992.0942992884484,2
ORD00515,North,Furniture,Headphones,2025-05-10,1603.63,1306.7425307048613,296.88746929513877,3
ORD00516,North,Clothing,Desk,2025-09-22,4344.77,2472.230695339931,1872.5393046600693,3
ORD00517,East,Clothing,Desk,2025-05-13,1482.17,785.3433505206394,696.8266494793606,3
ORD00518,West,Clothing,Watch,2025-12-05,4991.82,3529.5940100879916,1462.2259899120081,5
ORD00519,West,Accessories,Shoes,2025-05-14,2375.57,2013.7100869260798,361.8599130739203,3
ORD00520,North,Electronics,Phone,2025-04-06,2194.42,1588.2861712720667,606.1338287279334,5
ORD00521,South,Electronics,Shoes,2025-06-02,544.16,292.4153299354731,251.74467006452687,2
ORD00522,West,Clothing,Laptop,2025-07-31,4772.21,2625.2140401769443,2146.9959598230557,2
ORD00523,North,Electronics,Phone,2025-05-11,1558.82,1165.2579138943404,393.56208610565955,2
ORD00524,East,Furniture,Desk,2025-02-13,3654.5,2469.8654484524213,1184.6345515475787,5
ORD00525,West,Furniture,T-Shirt,2025-04-21,1639.31,1270.769680618979,368.54031938102094,1
ORD00526,North,Furniture,Chair,2025-08-21,715.01,581.9587579591401,133.05124204085985,4
ORD00527,East,Electronics,Shoes,2025-01-31,1230.93,1012.8582142603045,218.07178573969554,1
ORD00528,West,Clothing,Watch,2025-04-25,3070.16,2274.229634426676,795.9303655733238,2
ORD00529,East,Accessories,Shoes,2025-02-04,3066.04,2598.7221639344093,467.31783606559065,5
ORD00530,North,Accessories,Headphones,2025-08-13,2601.72,2090.264493701762,511.45550629823765,4
ORD00531,South,Clothing,Shoes,2025-09-05,1957.66,1580.2233652038362,377.43663479616384,3
ORD00532,East,Electronics,Chair,2025-07-10,4764.62,2687.3710251993566,2077.2489748006433,1
ORD00533,North,Furniture,Watch,2025-11-06,909.36,582.570695634735,326.789304365265,5
ORD00534,South,Clothing,Phone,2025-11-30,1598.78,1331.7869963246133,266.9930036753867,5
ORD00535,North,Electronics,Watch,2025-08-28,1422.2,809.4388749192232,612.7611250807769,5
ORD00536,West,Clothing,Watch,2025-09-11,725.61,529.3110752494256,196.29892475057443,3
ORD00537,West,Electronics,Shoes,2025-04-11,4530.23,2863.83465420075,1666.3953457992498,5
ORD00538,South,Clothing,Headphones,2025-11-18,4848.28,2462.022664457222,2386.2573355427776,4
ORD00539,East,Electronics,Headphones,2025-06-23,2413.3,1923.2590825571947,490.0409174428055,4
ORD00540,East,Furniture,Chair,2025-07-10,1580.43,828.5043744479677,751.9256255520323,4
ORD00541,East,Accessories,Desk,2025-12-07,2943.11,1862.9029662288328,1080.2070337711673,1
ORD00542,East,Clothing,Watch,2025-02-06,1320.8,1177.3039531177528,143.49604688224713,1
ORD00543,South,Furniture,T-Shirt,2025-08-28,4439.11,2737.15083347637,1701.9591665236298,3
ORD00544,East,Accessories,Headphones,2025-07-24,556.63,374.26266799123874,182.36733200876125,3
ORD00545,East,Electronics,Watch,2025-01-23,4930.53,3045.2166226536688,1885.313377346331,1
ORD00546,West,Electronics,Chair,2025-09-23,3175.61,2799.604837365056,376.0051626349441,5
ORD00547,North,Accessories,Chair,2025-08-30,4567.22,4077.1184177216023,490.1015822783979,4
ORD00548,North,Accessories,T-Shirt,2025-05-28,2440.12,1879.9389294485572,560.1810705514426,5
ORD00549,South,Furniture,Chair,2025-08-10,3278.51,2854.046975191078,424.463024808922,2
ORD00550,North,Accessories,Chair,2025-12-20,2333.19,1817.5533316378303,515.6366683621698,4
ORD00551,North,Accessories,Laptop,2025-04-04,1579.49,1098.049591696029,481.440408303971,3
ORD00552,West,Furniture,Watch,2025-05-26,3189.94,2595.0137450605794,594.9262549394207,5
ORD00553,North,Clothing,Laptop,2025-09-07,1088.71,749.5605559216157,339.14944407838436,5
ORD00554,South,Accessories,Phone,2025-05-03,3188.96,2373.4478696265855,815.5121303734145,1
ORD00555,East,Clothing,Chair,2025-11-10,2710.93,1575.0124150583933,1135.9175849416065,5
ORD00556,East,Accessories,Shoes,2025-04-30,3012.89,2230.4756716479287,782.4143283520712,5
ORD00557,South,Electronics,T-Shirt,2025-07-23,1877.96,1001.6056241135333,876.3543758864668,5
ORD00558,South,Clothing,Laptop,2025-07-12,3063.68,1805.289062778734,1258.3909372212659,4
ORD00559,East,Clothing,Laptop,2025-03-31,1914.02,1454.3360212922591,459.68397870774083,4
ORD00560,South,Clothing,Chair,2025-05-13,2897.35,2250.165147316693,647.1848526833069,2
ORD00561,West,Electronics,Desk,2025-09-22,1027.92,861.7876131785063,166.1323868214938,1
ORD00562,North,Furniture,Chair,2025-05-08,3679.85,2164.178572822612,1515.671427177388,4
ORD00563,North,Accessories,Laptop,2025-12-23,831.99,478.5520213021225,353.4379786978775,2
ORD00564,East,Furniture,T-Shirt,2025-11-18,1871.67,1289.258413704679,582.4115862953211,4
ORD00565,North,Electronics,T-Shirt,2025-10-25,1470.93,755.5345820924305,715.3954179075696,4
ORD00566,South,Accessories,Desk,2025-01-05,2453.41,1842.1059672624453,611.3040327375545,1
ORD00567,South,Furniture,Watch,2025-05-22,4218.26,3408.4051657599302,809.85483424007,5
ORD00568,West,Electronics,T-Shirt,2025-08-27,1368.56,1084.8029834195008,283.7570165804991,1
ORD00569,South,Furniture,Chair,2025-05-26,940.38,629.3083046748761,311.07169532512387,2
ORD00570,North,Furniture,Laptop,2025-12-18,665.16,567.7857893584198,97.37421064158013,3
ORD00571,North,Electronics,Phone,2025-11-29,1079.35,609.4516532635031,469.8983467364968,2
ORD00572,East,Furniture,Desk,2025-12-16,3396.58,2512.9186056563,883.6613943437001,5
ORD00573,South,Electronics,Desk,2025-09-27,1863.88,1332.8662355675558,531.0137644324443,4
ORD00574,East,Accessories,T-Shirt,2025-09-30,1003.46,870.5771436921531,132.88285630784696,5
ORD00575,South,Accessories,Watch,2025-03-03,3625.49,1842.3832837522496,1783.1067162477502,4
ORD00576,West,Clothing,Desk,2025-01-17,1663.81,1148.1947848150292,515.6152151849708,1
ORD00577,South,Accessories,T-Shirt,2025-05-17,3039.04,2209.421347204493,829.6186527955069,1
